"","powo_id","family","genus","species","taxon_name","taxon_authors","Threat.status","EDGE","EDGE_rank","ED","ED_rank","lifeform_description","accepted_plant_name_id","plant_locality_id","continent_code_l1","continent","region_code_l2","region","area_code_l3","area","introduced","extinct","location_doubtful"
"2068","262369-1","Cupressaceae","Juniperus","taxifolia","Juniperus taxifolia","Hook. & Arn.","NT",-3.68,613,6.29,594,"shrub or tree",377255,645398,3,"ASIA-TEMPERATE",38,"Eastern Asia","NNS","Nansei-shoto",0,0,0
"2069","262369-1","Cupressaceae","Juniperus","taxifolia","Juniperus taxifolia","Hook. & Arn.","NT",-3.68,613,6.29,594,"shrub or tree",377255,540147,3,"ASIA-TEMPERATE",38,"Eastern Asia","OGA","Ogasawara-shoto",0,0,0
"2070","132544-2","Cupressaceae","Juniperus","thurifera","Juniperus thurifera","L.","LC",-8.44,1004,4.3,917,"tree",377262,540152,1,"EUROPE",12,"Southwestern Europe","COR","Corse",0,0,0
"2071","132544-2","Cupressaceae","Juniperus","thurifera","Juniperus thurifera","L.","LC",-8.44,1004,4.3,917,"tree",377262,540150,1,"EUROPE",12,"Southwestern Europe","FRA","France",0,0,0
"2072","132544-2","Cupressaceae","Juniperus","thurifera","Juniperus thurifera","L.","LC",-8.44,1004,4.3,917,"tree",377262,540151,1,"EUROPE",12,"Southwestern Europe","SPA","Spain",0,0,0
"2073","132544-2","Cupressaceae","Juniperus","thurifera","Juniperus thurifera","L.","LC",-8.44,1004,4.3,917,"tree",377262,799281,2,"AFRICA",20,"Northern Africa","ALG","Algeria",0,0,0
"2074","132544-2","Cupressaceae","Juniperus","thurifera","Juniperus thurifera","L.","LC",-8.44,1004,4.3,917,"tree",377262,799282,2,"AFRICA",20,"Northern Africa","MOR","Morocco",0,0,0
"2075","676877-1","Cupressaceae","Juniperus","tibetica","Juniperus tibetica","Kom.","VU",-1.55,495,4.24,929,"tree",377260,540153,3,"ASIA-TEMPERATE",36,"China","CHC","China South-Central",0,0,0
"2076","676877-1","Cupressaceae","Juniperus","tibetica","Juniperus tibetica","Kom.","VU",-1.55,495,4.24,929,"tree",377260,540154,3,"ASIA-TEMPERATE",36,"China","CHN","China North-Central",0,0,0
"2077","676877-1","Cupressaceae","Juniperus","tibetica","Juniperus tibetica","Kom.","VU",-1.55,495,4.24,929,"tree",377260,540155,3,"ASIA-TEMPERATE",36,"China","CHQ","Qinghai",0,0,0
"2078","676877-1","Cupressaceae","Juniperus","tibetica","Juniperus tibetica","Kom.","VU",-1.55,495,4.24,929,"tree",377260,540156,3,"ASIA-TEMPERATE",36,"China","CHT","Tibet",0,0,0
"2079","676879-1","Cupressaceae","Juniperus","tsukusiensis","Juniperus tsukusiensis","Masam.","NE",1.49,207,4.58,862,"subshrub or shrub",377237,583011,3,"ASIA-TEMPERATE",38,"Eastern Asia","JAP","Japan",0,0,0
"2080","676879-1","Cupressaceae","Juniperus","tsukusiensis","Juniperus tsukusiensis","Masam.","NE",1.49,207,4.58,862,"subshrub or shrub",377237,645400,3,"ASIA-TEMPERATE",38,"Eastern Asia","TAI","Taiwan",0,0,0
"2081","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717830,1,"EUROPE",12,"Southwestern Europe","BAL","Baleares",0,0,0
"2082","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717831,1,"EUROPE",12,"Southwestern Europe","COR","Corse",0,0,0
"2083","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717832,1,"EUROPE",12,"Southwestern Europe","FRA","France",0,0,0
"2084","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717838,1,"EUROPE",12,"Southwestern Europe","POR","Portugal",0,0,0
"2085","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717829,1,"EUROPE",12,"Southwestern Europe","SAR","Sardegna",0,0,0
"2086","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717833,1,"EUROPE",12,"Southwestern Europe","SPA","Spain",0,0,0
"2087","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717839,1,"EUROPE",13,"Southeastern Europe","ALB","Albania",0,0,0
"2088","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717834,1,"EUROPE",13,"Southeastern Europe","GRC","Greece",0,0,0
"2089","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717840,1,"EUROPE",13,"Southeastern Europe","ITA","Italy",0,0,0
"2090","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717841,1,"EUROPE",13,"Southeastern Europe","KRI","Kriti",0,0,0
"2091","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717835,1,"EUROPE",13,"Southeastern Europe","SIC","Sicilia",0,0,0
"2092","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717842,1,"EUROPE",13,"Southeastern Europe","TUE","Turkey-in-Europe",0,0,0
"2093","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717843,1,"EUROPE",13,"Southeastern Europe","YUG","Yugoslavia",0,0,0
"2094","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717828,2,"AFRICA",20,"Northern Africa","ALG","Algeria",0,0,0
"2095","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717845,2,"AFRICA",20,"Northern Africa","LBY","Libya",0,0,0
"2096","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717826,2,"AFRICA",20,"Northern Africa","MOR","Morocco",0,0,0
"2097","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717827,2,"AFRICA",20,"Northern Africa","TUN","Tunisia",0,0,0
"2098","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717846,3,"ASIA-TEMPERATE",34,"Western Asia","CYP","Cyprus",0,0,0
"2099","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717847,3,"ASIA-TEMPERATE",34,"Western Asia","EAI","East Aegean Is.",0,0,0
"2100","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717848,3,"ASIA-TEMPERATE",34,"Western Asia","LBS","Lebanon-Syria",0,0,0
"2101","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717844,3,"ASIA-TEMPERATE",34,"Western Asia","PAL","Palestine",0,0,0
"2102","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717849,3,"ASIA-TEMPERATE",34,"Western Asia","SIN","Sinai",0,0,0
"2103","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,1370526,3,"ASIA-TEMPERATE",34,"Western Asia","TUR","Turkey",0,0,0
"2104","262382-1","Cupressaceae","Juniperus","turbinata","Juniperus turbinata","Guss.","NT",-3.92,639,4.95,796,"tree",377238,717850,3,"ASIA-TEMPERATE",35,"Arabian Peninsula","SAU","Saudi Arabia",0,0,0
"2105","132551-2","Cupressaceae","Juniperus","virginiana","Juniperus virginiana","L.","LC",-7.99,868,6.8,524,"tree",377287,540162,7,"NORTHERN AMERICA",72,"Eastern Canada","ONT","Ontario",0,0,0
"2106","132551-2","Cupressaceae","Juniperus","virginiana","Juniperus virginiana","L.","LC",-7.99,868,6.8,524,"tree",377287,540163,7,"NORTHERN AMERICA",72,"Eastern Canada","QUE","Québec",0,0,0
"2107","132551-2","Cupressaceae","Juniperus","virginiana","Juniperus virginiana","L.","LC",-7.99,868,6.8,524,"tree",377287,540164,7,"NORTHERN AMERICA",73,"Northwestern U.S.A.","COL","Colorado",0,0,0
"2108","132551-2","Cupressaceae","Juniperus","virginiana","Juniperus virginiana","L.","LC",-7.99,868,6.8,524,"tree",377287,540165,7,"NORTHERN AMERICA",74,"North-Central U.S.A.","ILL","Illinois",0,0,0
"2109","132551-2","Cupressaceae","Juniperus","virginiana","Juniperus virginiana","L.","LC",-7.99,868,6.8,524,"tree",377287,540166,7,"NORTHERN AMERICA",74,"North-Central U.S.A.","IOW","Iowa",0,0,0
"2110","132551-2","Cupressaceae","Juniperus","virginiana","Juniperus virginiana","L.","LC",-7.99,868,6.8,524,"tree",377287,540167,7,"NORTHERN AMERICA",74,"North-Central U.S.A.","KAN","Kansas",0,0,0
"2111","132551-2","Cupressaceae","Juniperus","virginiana","Juniperus virginiana","L.","LC",-7.99,868,6.8,524,"tree",377287,540168,7,"NORTHERN AMERICA",74,"North-Central U.S.A.","MIN","Minnesota",0,0,0
"2112","132551-2","Cupressaceae","Juniperus","virginiana","Juniperus virginiana","L.","LC",-7.99,868,6.8,524,"tree",377287,540169,7,"NORTHERN AMERICA",74,"North-Central U.S.A.","MSO","Missouri",0,0,0
"2113","132551-2","Cupressaceae","Juniperus","virginiana","Juniperus virginiana","L.","LC",-7.99,868,6.8,524,"tree",377287,540170,7,"NORTHERN AMERICA",74,"North-Central U.S.A.","NDA","North Dakota",0,0,0
